,FlightPlanID,GUFI,ADES,ALDT,SIBT,SIBT+10,Date,DelayTime
753,9074088,IGONO,ZGGG,2018-01-17 11:48:00,2018-01-17 11:40:00,2018-01-17 11:50:00,2018-01-17 00:00:00,-2.0
754,9074460,IGONO,ZGGG,2018-01-17 14:25:00,2018-01-17 14:20:00,2018-01-17 14:30:00,2018-01-17 00:00:00,-5.0
755,9074519,IGONO,ZGGG,2018-01-17 12:47:00,2018-01-17 12:50:00,2018-01-17 13:00:00,2018-01-17 00:00:00,-13.0
756,9074639,IGONO,ZGGG,2018-01-17 11:12:00,2018-01-17 10:20:00,2018-01-17 10:30:00,2018-01-17 00:00:00,42.0
757,9075298,IGONO,ZGGG,2018-01-17 08:32:00,2018-01-17 07:40:00,2018-01-17 07:50:00,2018-01-17 00:00:00,42.0
758,9075634,IGONO,ZGGG,2018-01-17 09:37:00,2018-01-17 09:55:00,2018-01-17 10:05:00,2018-01-17 00:00:00,-28.0
759,9075651,IGONO,ZGGG,2018-01-17 11:21:00,2018-01-17 10:10:00,2018-01-17 10:20:00,2018-01-17 00:00:00,61.0
760,9075653,IGONO,ZGGG,2018-01-17 09:50:00,2018-01-17 10:00:00,2018-01-17 10:10:00,2018-01-17 00:00:00,-20.0
761,9075822,IGONO,ZGGG,2018-01-17 14:12:00,2018-01-17 14:00:00,2018-01-17 14:10:00,2018-01-17 00:00:00,2.0
762,9075912,IGONO,ZGGG,2018-01-17 08:31:00,2018-01-17 08:50:00,2018-01-17 09:00:00,2018-01-17 00:00:00,-29.0
763,9076347,IGONO,ZGGG,2018-01-17 15:24:00,2018-01-17 15:50:00,2018-01-17 16:00:00,2018-01-17 00:00:00,-36.0
764,9076350,IGONO,ZGGG,2018-01-17 19:06:00,2018-01-17 19:20:00,2018-01-17 19:30:00,2018-01-17 00:00:00,-24.0
765,9076357,IGONO,ZGGG,2018-01-17 17:40:00,2018-01-17 17:45:00,2018-01-17 17:55:00,2018-01-17 00:00:00,-15.0
766,9076364,IGONO,ZGGG,2018-01-17 15:19:00,2018-01-17 15:50:00,2018-01-17 16:00:00,2018-01-17 00:00:00,-41.0
767,9076384,IGONO,ZGGG,2018-01-17 17:43:00,2018-01-17 17:55:00,2018-01-17 18:05:00,2018-01-17 00:00:00,-22.0
768,9077010,IGONO,ZGGG,2018-01-17 17:26:00,2018-01-17 17:50:00,2018-01-17 18:00:00,2018-01-17 00:00:00,-34.0
769,9077028,IGONO,ZGGG,2018-01-17 15:10:00,2018-01-17 15:10:00,2018-01-17 15:20:00,2018-01-17 00:00:00,-10.0
770,9077073,IGONO,ZGGG,2018-01-17 17:31:00,2018-01-17 17:50:00,2018-01-17 18:00:00,2018-01-17 00:00:00,-29.0
771,9077169,IGONO,ZGGG,2018-01-17 18:15:00,2018-01-17 18:20:00,2018-01-17 18:30:00,2018-01-17 00:00:00,-15.0
772,9077203,IGONO,ZGGG,2018-01-17 15:25:00,2018-01-17 15:35:00,2018-01-17 15:45:00,2018-01-17 00:00:00,-20.0
773,9077205,IGONO,ZGGG,2018-01-17 18:07:00,2018-01-17 18:10:00,2018-01-17 18:20:00,2018-01-17 00:00:00,-13.0
774,9077220,IGONO,ZGGG,2018-01-17 16:16:00,2018-01-17 16:50:00,2018-01-17 17:00:00,2018-01-17 00:00:00,-44.0
775,9077233,IGONO,ZGGG,2018-01-17 17:11:00,2018-01-17 17:05:00,2018-01-17 17:15:00,2018-01-17 00:00:00,-4.0
776,9077263,IGONO,ZGGG,2018-01-17 19:48:00,2018-01-17 19:40:00,2018-01-17 19:50:00,2018-01-17 00:00:00,-2.0
