,FlightPlanID,GUFI,ADEP,ATOT,SOBT,SOBT+30,Date,DelayTime
6174,10521193,LMN,ZGGG,2018-06-10 09:58:00,2018-06-10 09:00:00,2018-06-10 09:30:00,2018-06-10 00:00:00,28.0
6175,10518706,LMN,ZGGG,2018-06-10 09:19:00,2018-06-10 09:00:00,2018-06-10 09:30:00,2018-06-10 00:00:00,-11.0
6176,10520169,LMN,ZGGG,2018-06-10 09:04:00,2018-06-10 07:50:00,2018-06-10 08:20:00,2018-06-10 00:00:00,44.0
6177,10519625,LMN,ZGGG,2018-06-10 09:30:00,2018-06-10 09:05:00,2018-06-10 09:35:00,2018-06-10 00:00:00,-5.0
6178,10521379,LMN,ZGGG,2018-06-10 09:09:00,2018-06-10 09:05:00,2018-06-10 09:35:00,2018-06-10 00:00:00,-26.0
6179,10518719,LMN,ZGGG,2018-06-10 09:29:00,2018-06-10 09:15:00,2018-06-10 09:45:00,2018-06-10 00:00:00,-16.0
6180,10520150,LMN,ZGGG,2018-06-10 09:40:00,2018-06-10 08:30:00,2018-06-10 09:00:00,2018-06-10 00:00:00,40.0
6181,10533107,LMN,ZGGG,2018-06-11 12:32:00,2018-06-11 12:00:00,2018-06-11 12:30:00,2018-06-11 00:00:00,2.0
6182,10532215,LMN,ZGGG,2018-06-11 12:17:00,2018-06-11 12:05:00,2018-06-11 12:35:00,2018-06-11 00:00:00,-18.0
6183,10532137,LMN,ZGGG,2018-06-11 12:21:00,2018-06-11 12:10:00,2018-06-11 12:40:00,2018-06-11 00:00:00,-19.0
6184,10463989,LMN,ZGGG,2018-06-04 15:41:00,2018-06-04 15:35:00,2018-06-04 16:05:00,2018-06-04 00:00:00,-24.0
6185,10465200,LMN,ZGGG,2018-06-04 15:52:00,2018-06-04 15:45:00,2018-06-04 16:15:00,2018-06-04 00:00:00,-23.0
6186,10464012,LMN,ZGGG,2018-06-04 17:29:00,2018-06-04 15:55:00,2018-06-04 16:25:00,2018-06-04 00:00:00,64.0
6187,10464038,LMN,ZGGG,2018-06-04 16:26:00,2018-06-04 15:40:00,2018-06-04 16:10:00,2018-06-04 00:00:00,16.0
6188,10462539,LMN,ZGGG,2018-06-04 16:47:00,2018-06-04 16:10:00,2018-06-04 16:40:00,2018-06-04 00:00:00,7.0
6189,10462336,LMN,ZGGG,2018-06-04 16:49:00,2018-06-04 16:15:00,2018-06-04 16:45:00,2018-06-04 00:00:00,4.0
6190,10463776,LMN,ZGGG,2018-06-04 17:07:00,2018-06-04 16:15:00,2018-06-04 16:45:00,2018-06-04 00:00:00,22.0
6191,10471485,LMN,ZGGG,2018-06-05 10:25:00,2018-06-05 10:05:00,2018-06-05 10:35:00,2018-06-05 00:00:00,-10.0
6192,10469510,LMN,ZGGG,2018-06-05 10:24:00,2018-06-05 10:05:00,2018-06-05 10:35:00,2018-06-05 00:00:00,-11.0
6193,10470851,LMN,ZGGG,2018-06-05 10:27:00,2018-06-05 10:20:00,2018-06-05 10:50:00,2018-06-05 00:00:00,-23.0
6194,10469810,LMN,ZGGG,2018-06-05 10:30:00,2018-06-05 10:20:00,2018-06-05 10:50:00,2018-06-05 00:00:00,-20.0
6195,10469534,LMN,ZGGG,2018-06-05 10:34:00,2018-06-05 10:25:00,2018-06-05 10:55:00,2018-06-05 00:00:00,-21.0
6196,10470703,LMN,ZGGG,2018-06-05 10:40:00,2018-06-05 10:35:00,2018-06-05 11:05:00,2018-06-05 00:00:00,-25.0
6197,10470632,LMN,ZGGG,2018-06-05 11:17:00,2018-06-05 10:40:00,2018-06-05 11:10:00,2018-06-05 00:00:00,7.0
6198,10513638,LMN,ZGGG,2018-06-09 15:57:00,2018-06-09 15:50:00,2018-06-09 16:20:00,2018-06-09 00:00:00,-23.0
6199,10513821,LMN,ZGGG,2018-06-09 20:22:00,2018-06-09 15:55:00,2018-06-09 16:25:00,2018-06-09 00:00:00,237.0
6200,10456435,LMN,ZGGG,2018-06-03 21:02:00,2018-06-03 20:55:00,2018-06-03 21:25:00,2018-06-03 00:00:00,-23.0
6201,10456185,LMN,ZGGG,2018-06-03 21:18:00,2018-06-03 20:55:00,2018-06-03 21:25:00,2018-06-03 00:00:00,-7.0
6202,10456904,LMN,ZGGG,2018-06-03 21:24:00,2018-06-03 21:00:00,2018-06-03 21:30:00,2018-06-03 00:00:00,-6.0
6203,10514432,LMN,ZGGG,2018-06-09 16:14:00,2018-06-09 16:05:00,2018-06-09 16:35:00,2018-06-09 00:00:00,-21.0
6204,10513619,LMN,ZGGG,2018-06-09 16:23:00,2018-06-09 16:10:00,2018-06-09 16:40:00,2018-06-09 00:00:00,-17.0
6205,10512570,LMN,ZGGG,2018-06-09 16:33:00,2018-06-09 16:20:00,2018-06-09 16:50:00,2018-06-09 00:00:00,-17.0
6206,10503037,LMN,ZGGG,2018-06-08 14:44:00,2018-06-08 13:50:00,2018-06-08 14:20:00,2018-06-08 00:00:00,24.0
6207,10502160,LMN,ZGGG,2018-06-08 15:08:00,2018-06-08 13:50:00,2018-06-08 14:20:00,2018-06-08 00:00:00,48.0
6208,10477050,LMN,ZGGG,2018-06-05 22:56:00,2018-06-05 22:35:00,2018-06-05 23:05:00,2018-06-05 00:00:00,-9.0
6209,10477343,LMN,ZGGG,2018-06-05 23:14:00,2018-06-05 19:35:00,2018-06-05 20:05:00,2018-06-05 00:00:00,189.0
6210,10478083,LMN,ZGGG,2018-06-05 23:22:00,2018-06-05 23:00:00,2018-06-05 23:30:00,2018-06-05 00:00:00,-8.0
6211,10476619,LMN,ZGGG,2018-06-05 23:08:00,2018-06-05 23:05:00,2018-06-05 23:35:00,2018-06-05 00:00:00,-27.0
6212,10478551,LMN,ZGGG,2018-06-06 00:46:00,2018-06-05 23:25:00,2018-06-05 23:55:00,2018-06-05 00:00:00,51.0
6213,10533060,LMN,ZGGG,2018-06-11 15:27:00,2018-06-11 15:20:00,2018-06-11 15:50:00,2018-06-11 00:00:00,-23.0
6214,10522543,LMN,ZGGG,2018-06-10 13:53:00,2018-06-10 13:40:00,2018-06-10 14:10:00,2018-06-10 00:00:00,-17.0
6215,10523272,LMN,ZGGG,2018-06-10 14:37:00,2018-06-10 13:55:00,2018-06-10 14:25:00,2018-06-10 00:00:00,12.0
6216,10483379,LMN,ZGGG,2018-06-06 14:53:00,2018-06-06 14:30:00,2018-06-06 15:00:00,2018-06-06 00:00:00,-7.0
6217,10483922,LMN,ZGGG,2018-06-06 14:58:00,2018-06-06 14:05:00,2018-06-06 14:35:00,2018-06-06 00:00:00,23.0
6218,10483832,LMN,ZGGG,2018-06-06 15:05:00,2018-06-06 14:50:00,2018-06-06 15:20:00,2018-06-06 00:00:00,-15.0
6219,10483798,LMN,ZGGG,2018-06-06 15:31:00,2018-06-06 15:10:00,2018-06-06 15:40:00,2018-06-06 00:00:00,-9.0
6220,10482772,LMN,ZGGG,2018-06-06 17:37:00,2018-06-06 15:15:00,2018-06-06 15:45:00,2018-06-06 00:00:00,112.0
6221,10522296,LMN,ZGGG,2018-06-10 14:34:00,2018-06-10 14:20:00,2018-06-10 14:50:00,2018-06-10 00:00:00,-16.0
6222,10515819,LMN,ZGGG,2018-06-09 22:11:00,2018-06-09 22:00:00,2018-06-09 22:30:00,2018-06-09 00:00:00,-19.0
6223,10516773,LMN,ZGGG,2018-06-09 22:50:00,2018-06-09 21:15:00,2018-06-09 21:45:00,2018-06-09 00:00:00,65.0
6224,10516303,LMN,ZGGG,2018-06-09 22:43:00,2018-06-09 22:20:00,2018-06-09 22:50:00,2018-06-09 00:00:00,-7.0
6225,10515508,LMN,ZGGG,2018-06-09 22:40:00,2018-06-09 22:25:00,2018-06-09 22:55:00,2018-06-09 00:00:00,-15.0
6226,10515523,LMN,ZGGG,2018-06-09 23:27:00,2018-06-09 23:05:00,2018-06-09 23:35:00,2018-06-09 00:00:00,-8.0
6227,10516070,LMN,ZGGG,2018-06-09 23:14:00,2018-06-09 23:05:00,2018-06-09 23:35:00,2018-06-09 00:00:00,-21.0
6228,10517585,LMN,ZGGG,2018-06-09 23:19:00,2018-06-09 23:05:00,2018-06-09 23:35:00,2018-06-09 00:00:00,-16.0
6229,10515887,LMN,ZGGG,2018-06-09 23:29:00,2018-06-09 23:10:00,2018-06-09 23:40:00,2018-06-09 00:00:00,-11.0
6230,10538721,LMN,ZGGG,2018-06-12 13:55:00,2018-06-12 11:55:00,2018-06-12 12:25:00,2018-06-12 00:00:00,90.0
6231,10538906,LMN,ZGGG,2018-06-12 12:04:00,2018-06-12 11:55:00,2018-06-12 12:25:00,2018-06-12 00:00:00,-21.0
6232,10594651,LMN,ZGGG,2018-06-12 11:56:00,2018-06-12 12:00:00,2018-06-12 12:30:00,2018-06-12 00:00:00,-34.0
6233,10536390,LMN,ZGGG,2018-06-11 21:33:00,2018-06-11 21:05:00,2018-06-11 21:35:00,2018-06-11 00:00:00,-2.0
6234,10500238,LMN,ZGGG,2018-06-08 06:15:00,2018-06-08 06:10:00,2018-06-08 06:40:00,2018-06-08 00:00:00,-25.0
6235,10500445,LMN,ZGGG,2018-06-08 06:24:00,2018-06-08 06:15:00,2018-06-08 06:45:00,2018-06-08 00:00:00,-21.0
6236,10499032,LMN,ZGGG,2018-06-08 06:38:00,2018-06-08 06:30:00,2018-06-08 07:00:00,2018-06-08 00:00:00,-22.0
6237,10500448,LMN,ZGGG,2018-06-08 07:03:00,2018-06-08 06:35:00,2018-06-08 07:05:00,2018-06-08 00:00:00,-2.0
6238,10501700,LMN,ZGGG,2018-06-08 06:51:00,2018-06-08 06:35:00,2018-06-08 07:05:00,2018-06-08 00:00:00,-14.0
6239,10498892,LMN,ZGGG,2018-06-08 06:51:00,2018-06-08 05:05:00,2018-06-08 05:35:00,2018-06-08 00:00:00,76.0
6240,10499359,LMN,ZGGG,2018-06-08 07:12:00,2018-06-08 06:55:00,2018-06-08 07:25:00,2018-06-08 00:00:00,-13.0
6241,10499282,LMN,ZGGG,2018-06-08 07:34:00,2018-06-08 07:05:00,2018-06-08 07:35:00,2018-06-08 00:00:00,-1.0
6242,10498654,LMN,ZGGG,2018-06-08 08:51:00,2018-06-08 05:45:00,2018-06-08 06:15:00,2018-06-08 00:00:00,156.0
6243,10500619,LMN,ZGGG,2018-06-08 07:23:00,2018-06-08 07:05:00,2018-06-08 07:35:00,2018-06-08 00:00:00,-12.0
6244,10500763,LMN,ZGGG,2018-06-08 07:14:00,2018-06-08 07:05:00,2018-06-08 07:35:00,2018-06-08 00:00:00,-21.0
6245,10499287,LMN,ZGGG,2018-06-08 07:28:00,2018-06-08 07:10:00,2018-06-08 07:40:00,2018-06-08 00:00:00,-12.0
6246,10491862,LMN,ZGGG,2018-06-07 07:00:00,2018-06-07 06:35:00,2018-06-07 07:05:00,2018-06-07 00:00:00,-5.0
6247,10490290,LMN,ZGGG,2018-06-07 07:08:00,2018-06-07 06:50:00,2018-06-07 07:20:00,2018-06-07 00:00:00,-12.0
6248,10489447,LMN,ZGGG,2018-06-07 07:31:00,2018-06-07 07:15:00,2018-06-07 07:45:00,2018-06-07 00:00:00,-14.0
6249,10489575,LMN,ZGGG,2018-06-07 07:53:00,2018-06-07 07:25:00,2018-06-07 07:55:00,2018-06-07 00:00:00,-2.0
6250,10535770,LMN,ZGGG,2018-06-11 21:38:00,2018-06-11 21:30:00,2018-06-11 22:00:00,2018-06-11 00:00:00,-22.0
6251,10536269,LMN,ZGGG,2018-06-11 21:43:00,2018-06-11 21:30:00,2018-06-11 22:00:00,2018-06-11 00:00:00,-17.0
6252,10536511,LMN,ZGGG,2018-06-11 22:41:00,2018-06-11 21:30:00,2018-06-11 22:00:00,2018-06-11 00:00:00,41.0
6253,10493742,LMN,ZGGG,2018-06-07 17:39:00,2018-06-07 15:35:00,2018-06-07 16:05:00,2018-06-07 00:00:00,94.0
6254,10493405,LMN,ZGGG,2018-06-07 17:11:00,2018-06-07 15:45:00,2018-06-07 16:15:00,2018-06-07 00:00:00,56.0
6255,10493959,LMN,ZGGG,2018-06-07 16:46:00,2018-06-07 16:05:00,2018-06-07 16:35:00,2018-06-07 00:00:00,11.0
6256,10493971,LMN,ZGGG,2018-06-07 16:56:00,2018-06-07 16:05:00,2018-06-07 16:35:00,2018-06-07 00:00:00,21.0
6257,10462993,LMN,ZGGG,2018-06-04 17:54:00,2018-06-04 16:50:00,2018-06-04 17:20:00,2018-06-04 00:00:00,34.0
6258,10463865,LMN,ZGGG,2018-06-04 18:05:00,2018-06-04 17:00:00,2018-06-04 17:30:00,2018-06-04 00:00:00,35.0
6259,10464580,LMN,ZGGG,2018-06-04 18:10:00,2018-06-04 17:10:00,2018-06-04 17:40:00,2018-06-04 00:00:00,30.0
6260,10493839,LMN,ZGGG,2018-06-07 17:07:00,2018-06-07 16:20:00,2018-06-07 16:50:00,2018-06-07 00:00:00,17.0
6261,10506669,LMN,ZGGG,2018-06-08 22:31:00,2018-06-08 22:10:00,2018-06-08 22:40:00,2018-06-08 00:00:00,-9.0
6262,10507607,LMN,ZGGG,2018-06-08 23:08:00,2018-06-08 22:10:00,2018-06-08 22:40:00,2018-06-08 00:00:00,28.0
6263,10507804,LMN,ZGGG,2018-06-08 22:59:00,2018-06-08 22:15:00,2018-06-08 22:45:00,2018-06-08 00:00:00,14.0
6264,10506456,LMN,ZGGG,2018-06-08 22:46:00,2018-06-08 22:15:00,2018-06-08 22:45:00,2018-06-08 00:00:00,1.0
6265,10505584,LMN,ZGGG,2018-06-09 02:24:00,2018-06-08 22:20:00,2018-06-08 22:50:00,2018-06-08 00:00:00,214.0
6266,10456812,LMN,ZGGG,2018-06-03 21:25:00,2018-06-03 21:20:00,2018-06-03 21:50:00,2018-06-03 00:00:00,-25.0
6267,10456949,LMN,ZGGG,2018-06-03 21:38:00,2018-06-03 21:30:00,2018-06-03 22:00:00,2018-06-03 00:00:00,-22.0
6268,10458388,LMN,ZGGG,2018-06-03 22:43:00,2018-06-03 21:30:00,2018-06-03 22:00:00,2018-06-03 00:00:00,43.0
6269,10458489,LMN,ZGGG,2018-06-03 21:48:00,2018-06-03 20:50:00,2018-06-03 21:20:00,2018-06-03 00:00:00,28.0
6270,10457434,LMN,ZGGG,2018-06-03 22:17:00,2018-06-03 22:00:00,2018-06-03 22:30:00,2018-06-03 00:00:00,-13.0
6271,10508923,LMN,ZGGG,2018-06-09 10:06:00,2018-06-09 10:05:00,2018-06-09 10:35:00,2018-06-09 00:00:00,-29.0
6272,10470892,LMN,ZGGG,2018-06-05 11:28:00,2018-06-05 11:00:00,2018-06-05 11:30:00,2018-06-05 00:00:00,-2.0
6273,10469967,LMN,ZGGG,2018-06-05 11:21:00,2018-06-05 11:10:00,2018-06-05 11:40:00,2018-06-05 00:00:00,-19.0
6274,10470962,LMN,ZGGG,2018-06-05 11:33:00,2018-06-05 11:25:00,2018-06-05 11:55:00,2018-06-05 00:00:00,-22.0
6275,10470259,LMN,ZGGG,2018-06-05 11:52:00,2018-06-05 11:35:00,2018-06-05 12:05:00,2018-06-05 00:00:00,-13.0
6276,10470397,LMN,ZGGG,2018-06-05 11:59:00,2018-06-05 11:40:00,2018-06-05 12:10:00,2018-06-05 00:00:00,-11.0
6277,10470820,LMN,ZGGG,2018-06-05 11:48:00,2018-06-05 11:40:00,2018-06-05 12:10:00,2018-06-05 00:00:00,-22.0
6278,10511062,LMN,ZGGG,2018-06-09 10:14:00,2018-06-09 10:10:00,2018-06-09 10:40:00,2018-06-09 00:00:00,-26.0
6279,10510925,LMN,ZGGG,2018-06-09 10:26:00,2018-06-09 10:20:00,2018-06-09 10:50:00,2018-06-09 00:00:00,-24.0
6280,10511197,LMN,ZGGG,2018-06-09 10:43:00,2018-06-09 10:30:00,2018-06-09 11:00:00,2018-06-09 00:00:00,-17.0
6281,10510416,LMN,ZGGG,2018-06-09 10:55:00,2018-06-09 10:30:00,2018-06-09 11:00:00,2018-06-09 00:00:00,-5.0
6282,10528507,LMN,ZGGG,2018-06-11 08:51:00,2018-06-11 08:25:00,2018-06-11 08:55:00,2018-06-11 00:00:00,-4.0
6283,10529123,LMN,ZGGG,2018-06-11 08:32:00,2018-06-11 08:30:00,2018-06-11 09:00:00,2018-06-11 00:00:00,-28.0
6284,10530197,LMN,ZGGG,2018-06-11 08:49:00,2018-06-11 08:40:00,2018-06-11 09:10:00,2018-06-11 00:00:00,-21.0
6285,10529965,LMN,ZGGG,2018-06-11 09:13:00,2018-06-11 08:55:00,2018-06-11 09:25:00,2018-06-11 00:00:00,-12.0
6286,10542663,LMN,ZGGG,2018-06-12 12:40:00,2018-06-12 12:30:00,2018-06-12 13:00:00,2018-06-12 00:00:00,-20.0
6287,10541633,LMN,ZGGG,2018-06-12 13:09:00,2018-06-12 12:35:00,2018-06-12 13:05:00,2018-06-12 00:00:00,4.0
6288,10545948,LMN,ZGGG,2018-06-12 19:39:00,2018-06-12 18:40:00,2018-06-12 19:10:00,2018-06-12 00:00:00,29.0
6289,10544951,LMN,ZGGG,2018-06-12 18:48:00,2018-06-12 18:40:00,2018-06-12 19:10:00,2018-06-12 00:00:00,-22.0
6290,10546110,LMN,ZGGG,2018-06-12 19:30:00,2018-06-12 18:25:00,2018-06-12 18:55:00,2018-06-12 00:00:00,35.0
6291,10546036,LMN,ZGGG,2018-06-12 19:02:00,2018-06-12 19:00:00,2018-06-12 19:30:00,2018-06-12 00:00:00,-28.0
6292,10546095,LMN,ZGGG,2018-06-12 21:07:00,2018-06-12 19:00:00,2018-06-12 19:30:00,2018-06-12 00:00:00,97.0
6293,10546222,LMN,ZGGG,2018-06-12 19:20:00,2018-06-12 19:05:00,2018-06-12 19:35:00,2018-06-12 00:00:00,-15.0
6294,10538583,LMN,ZGGG,2018-06-12 08:24:00,2018-06-12 08:10:00,2018-06-12 08:40:00,2018-06-12 00:00:00,-16.0
6295,10477339,LMN,ZGGG,2018-06-06 00:44:00,2018-06-05 21:15:00,2018-06-05 21:45:00,2018-06-05 00:00:00,179.0
6296,10478849,LMN,ZGGG,2018-06-06 00:18:00,2018-06-06 00:15:00,2018-06-06 00:45:00,2018-06-06 00:00:00,-27.0
6297,10476064,LMN,ZGGG,2018-06-06 01:18:00,2018-06-05 23:05:00,2018-06-05 23:35:00,2018-06-05 00:00:00,103.0
6298,10478641,LMN,ZGGG,2018-06-06 00:41:00,2018-06-06 00:20:00,2018-06-06 00:50:00,2018-06-06 00:00:00,-9.0
6299,10478635,LMN,ZGGG,2018-06-06 01:05:00,2018-06-06 00:30:00,2018-06-06 01:00:00,2018-06-06 00:00:00,5.0
6300,10479026,LMN,ZGGG,2018-06-06 02:59:00,2018-06-06 02:20:00,2018-06-06 02:50:00,2018-06-06 00:00:00,9.0
6301,10478626,LMN,ZGGG,2018-06-06 02:56:00,2018-06-06 02:50:00,2018-06-06 03:20:00,2018-06-06 00:00:00,-24.0
6302,10546813,LMN,ZGGG,2018-06-12 19:26:00,2018-06-12 19:15:00,2018-06-12 19:45:00,2018-06-12 00:00:00,-19.0
6303,10546052,LMN,ZGGG,2018-06-12 20:05:00,2018-06-12 19:25:00,2018-06-12 19:55:00,2018-06-12 00:00:00,10.0
6304,10546117,LMN,ZGGG,2018-06-12 20:25:00,2018-06-12 19:30:00,2018-06-12 20:00:00,2018-06-12 00:00:00,25.0
6305,10546272,LMN,ZGGG,2018-06-12 20:07:00,2018-06-12 19:30:00,2018-06-12 20:00:00,2018-06-12 00:00:00,7.0
6306,10605565,LMN,ZGGG,2018-06-17 20:43:00,2018-06-17 20:40:00,2018-06-17 21:10:00,2018-06-17 00:00:00,-27.0
6307,10612779,LMN,ZGGG,2018-06-18 16:43:00,2018-06-18 16:35:00,2018-06-18 17:05:00,2018-06-18 00:00:00,-22.0
6308,10612726,LMN,ZGGG,2018-06-18 16:40:00,2018-06-18 16:40:00,2018-06-18 17:10:00,2018-06-18 00:00:00,-30.0
6309,10612569,LMN,ZGGG,2018-06-18 17:01:00,2018-06-18 16:45:00,2018-06-18 17:15:00,2018-06-18 00:00:00,-14.0
6310,10562667,LMN,ZGGG,2018-06-14 16:14:00,2018-06-14 16:00:00,2018-06-14 16:30:00,2018-06-14 00:00:00,-16.0
6311,10561147,LMN,ZGGG,2018-06-14 16:51:00,2018-06-14 16:10:00,2018-06-14 16:40:00,2018-06-14 00:00:00,11.0
6312,10563678,LMN,ZGGG,2018-06-14 17:30:00,2018-06-14 16:25:00,2018-06-14 16:55:00,2018-06-14 00:00:00,35.0
6313,10536348,LMN,ZGGG,2018-06-11 19:11:00,2018-06-11 18:25:00,2018-06-11 18:55:00,2018-06-11 00:00:00,16.0
6314,10536888,LMN,ZGGG,2018-06-11 19:02:00,2018-06-11 18:50:00,2018-06-11 19:20:00,2018-06-11 00:00:00,-18.0
6315,10536275,LMN,ZGGG,2018-06-11 19:12:00,2018-06-11 18:55:00,2018-06-11 19:25:00,2018-06-11 00:00:00,-13.0
6316,10583492,LMN,ZGGG,2018-06-11 19:23:00,2018-06-11 17:30:00,2018-06-11 18:00:00,2018-06-11 00:00:00,83.0
6317,10485132,LMN,ZGGG,2018-06-06 15:35:00,2018-06-06 15:15:00,2018-06-06 15:45:00,2018-06-06 00:00:00,-10.0
6318,10483622,LMN,ZGGG,2018-06-06 15:52:00,2018-06-06 15:30:00,2018-06-06 16:00:00,2018-06-06 00:00:00,-8.0
6319,10482272,LMN,ZGGG,2018-06-06 16:41:00,2018-06-06 15:05:00,2018-06-06 15:35:00,2018-06-06 00:00:00,66.0
6320,10483434,LMN,ZGGG,2018-06-06 16:02:00,2018-06-06 15:45:00,2018-06-06 16:15:00,2018-06-06 00:00:00,-13.0
6321,10484850,LMN,ZGGG,2018-06-06 16:35:00,2018-06-06 16:00:00,2018-06-06 16:30:00,2018-06-06 00:00:00,5.0
6322,10483815,LMN,ZGGG,2018-06-06 16:24:00,2018-06-06 16:05:00,2018-06-06 16:35:00,2018-06-06 00:00:00,-11.0
6323,10561171,LMN,ZGGG,2018-06-14 17:15:00,2018-06-14 16:30:00,2018-06-14 17:00:00,2018-06-14 00:00:00,15.0
6324,10562537,LMN,ZGGG,2018-06-14 16:58:00,2018-06-14 16:30:00,2018-06-14 17:00:00,2018-06-14 00:00:00,-2.0
6325,10561419,LMN,ZGGG,2018-06-14 16:51:00,2018-06-14 16:35:00,2018-06-14 17:05:00,2018-06-14 00:00:00,-14.0
6326,10547619,LMN,ZGGG,2018-06-13 05:20:00,2018-06-13 03:55:00,2018-06-13 04:25:00,2018-06-13 00:00:00,55.0
6327,10547855,LMN,ZGGG,2018-06-13 05:13:00,2018-06-13 04:50:00,2018-06-13 05:20:00,2018-06-13 00:00:00,-7.0
6328,10503559,LMN,ZGGG,2018-06-08 15:45:00,2018-06-08 13:55:00,2018-06-08 14:25:00,2018-06-08 00:00:00,80.0
6329,10502675,LMN,ZGGG,2018-06-08 19:10:00,2018-06-08 15:15:00,2018-06-08 15:45:00,2018-06-08 00:00:00,205.0
6330,10503721,LMN,ZGGG,2018-06-08 18:48:00,2018-06-08 15:20:00,2018-06-08 15:50:00,2018-06-08 00:00:00,178.0
6331,10503347,LMN,ZGGG,2018-06-08 16:26:00,2018-06-08 15:25:00,2018-06-08 15:55:00,2018-06-08 00:00:00,31.0
6332,10465299,LMN,ZGGG,2018-06-04 18:01:00,2018-06-04 17:10:00,2018-06-04 17:40:00,2018-06-04 00:00:00,21.0
6333,10464189,LMN,ZGGG,2018-06-04 18:55:00,2018-06-04 17:30:00,2018-06-04 18:00:00,2018-06-04 00:00:00,55.0
6334,10463539,LMN,ZGGG,2018-06-04 18:35:00,2018-06-04 15:25:00,2018-06-04 15:55:00,2018-06-04 00:00:00,160.0
6335,10462921,LMN,ZGGG,2018-06-04 18:59:00,2018-06-04 17:45:00,2018-06-04 18:15:00,2018-06-04 00:00:00,44.0
6336,10462590,LMN,ZGGG,2018-06-04 19:32:00,2018-06-04 17:55:00,2018-06-04 18:25:00,2018-06-04 00:00:00,67.0
6337,10462717,LMN,ZGGG,2018-06-04 19:35:00,2018-06-04 17:55:00,2018-06-04 18:25:00,2018-06-04 00:00:00,70.0
6338,10464062,LMN,ZGGG,2018-06-04 19:57:00,2018-06-04 17:55:00,2018-06-04 18:25:00,2018-06-04 00:00:00,92.0
6339,10457192,LMN,ZGGG,2018-06-03 22:48:00,2018-06-03 22:35:00,2018-06-03 23:05:00,2018-06-03 00:00:00,-17.0
6340,10457468,LMN,ZGGG,2018-06-03 23:07:00,2018-06-03 23:00:00,2018-06-03 23:30:00,2018-06-03 00:00:00,-23.0
6341,10456586,LMN,ZGGG,2018-06-03 23:25:00,2018-06-03 23:10:00,2018-06-03 23:40:00,2018-06-03 00:00:00,-15.0
6342,10457642,LMN,ZGGG,2018-06-03 23:33:00,2018-06-03 23:25:00,2018-06-03 23:55:00,2018-06-03 00:00:00,-22.0
6343,10547579,LMN,ZGGG,2018-06-13 06:27:00,2018-06-13 05:55:00,2018-06-13 06:25:00,2018-06-13 00:00:00,2.0
6344,10549407,LMN,ZGGG,2018-06-13 06:24:00,2018-06-13 06:05:00,2018-06-13 06:35:00,2018-06-13 00:00:00,-11.0
6345,10549399,LMN,ZGGG,2018-06-13 06:54:00,2018-06-13 06:15:00,2018-06-13 06:45:00,2018-06-13 00:00:00,9.0
6346,10549565,LMN,ZGGG,2018-06-13 07:31:00,2018-06-13 06:30:00,2018-06-13 07:00:00,2018-06-13 00:00:00,31.0
6347,10549403,LMN,ZGGG,2018-06-13 07:24:00,2018-06-13 06:35:00,2018-06-13 07:05:00,2018-06-13 00:00:00,19.0
6348,10548399,LMN,ZGGG,2018-06-13 07:17:00,2018-06-13 06:45:00,2018-06-13 07:15:00,2018-06-13 00:00:00,2.0
6349,10526392,LMN,ZGGG,2018-06-10 19:02:00,2018-06-10 18:45:00,2018-06-10 19:15:00,2018-06-10 00:00:00,-13.0
6350,10526480,LMN,ZGGG,2018-06-10 19:24:00,2018-06-10 19:00:00,2018-06-10 19:30:00,2018-06-10 00:00:00,-6.0
6351,10526569,LMN,ZGGG,2018-06-10 19:18:00,2018-06-10 19:00:00,2018-06-10 19:30:00,2018-06-10 00:00:00,-12.0
6352,10526043,LMN,ZGGG,2018-06-10 19:21:00,2018-06-10 19:05:00,2018-06-10 19:35:00,2018-06-10 00:00:00,-14.0
6353,10526619,LMN,ZGGG,2018-06-10 19:29:00,2018-06-10 19:10:00,2018-06-10 19:40:00,2018-06-10 00:00:00,-11.0
6354,10525277,LMN,ZGGG,2018-06-10 19:55:00,2018-06-10 19:15:00,2018-06-10 19:45:00,2018-06-10 00:00:00,10.0
6355,10526414,LMN,ZGGG,2018-06-10 19:37:00,2018-06-10 19:20:00,2018-06-10 19:50:00,2018-06-10 00:00:00,-13.0
6356,10526590,LMN,ZGGG,2018-06-10 19:44:00,2018-06-10 19:30:00,2018-06-10 20:00:00,2018-06-10 00:00:00,-16.0
6357,10489223,LMN,ZGGG,2018-06-07 08:05:00,2018-06-07 07:30:00,2018-06-07 08:00:00,2018-06-07 00:00:00,5.0
6358,10473034,LMN,ZGGG,2018-06-05 12:33:00,2018-06-05 12:05:00,2018-06-05 12:35:00,2018-06-05 00:00:00,-2.0
6359,10473906,LMN,ZGGG,2018-06-05 12:31:00,2018-06-05 12:15:00,2018-06-05 12:45:00,2018-06-05 00:00:00,-14.0
6360,10472595,LMN,ZGGG,2018-06-05 12:38:00,2018-06-05 12:20:00,2018-06-05 12:50:00,2018-06-05 00:00:00,-12.0
6361,10490818,LMN,ZGGG,2018-06-07 07:54:00,2018-06-07 07:45:00,2018-06-07 08:15:00,2018-06-07 00:00:00,-21.0
6362,10491621,LMN,ZGGG,2018-06-07 07:57:00,2018-06-07 07:50:00,2018-06-07 08:20:00,2018-06-07 00:00:00,-23.0
